id,text,location
1734," ]ku-do-ni-ja[
 ]5 [ ",Knossos
1735,"lat. inf.
 ]ja, e-te[",Knossos
1736," ] ko-pu[
 ] X (po)-[
 ] X[",Knossos
1737," sup. mut.
 ] , e-te-wa-o [",Knossos
1738,](tu)-ma[ inf. mut.,Knossos
1739," sup. mut.
.a [
.b ]pi-ra2-(ta)-(je) [",Knossos
1740,](e)-pu2-no[,Knossos
1741,]qa-ra-[,Knossos
1742,](qa)-ta-[ inf. mut.,Knossos
1743,](mi)-ja[,Knossos
1744,".a ]a-ke-o-jo[
.b [
 inf. mut.",Knossos
1745," ](pe)-ro [
 ] (10)[",Knossos
1746,] e-u-ko[,Knossos
1747,sup. mut. ]-i [ inf. mut.,Knossos
1748,sup. mut. ](mi)-ja[,Knossos
1749,sup. mut. ](we)-ja[ inf. mut.,Knossos
1750," ]-jo / pu-so , pi-(ru)[",Knossos
1751,"sup. mut.
 ] / (qe)-(ja)-me-no [
 ] (P) (3)0[
 inf. mut.",Knossos
1752,".A ] vacat [
.B ]-jo , / [",Knossos
1753," ]-na , wo[",Knossos
1754," ]-u[
 inf. mut.",Knossos
1755,sup. mut. ](te)-ru[ inf. mut.,Knossos
1756,]to-so[ inf. mut.,Knossos
1757,".A [
.B ]-(wa)-ja [",Knossos
1758,".a ]we-si-jo-jo [
.b ]-ri-jo [",Knossos
1759,]ko-we[ inf. mut.,Knossos
1760,]-(za)-(ra)-ro[,Knossos
1761,sup. mut. ] / ki-ri-ta-(de) [,Knossos
1762," sup. mut.
 ]ti-ri[
inf. mut. ",Knossos
1763,]-mo-re[,Knossos
1764,]te-ja[,Knossos
1765,".a ](ki)-(ro) [
.b ](wi)-(pi)-jo [
 inf. mut.",Knossos
1766,]a3-ti-nu[,Knossos
1767,sup. mut. ]ri-wa[,Knossos
1768,sup. mut. ]-we-ri[ inf. mut.,Knossos
1769,]-we-*19-[,Knossos
1770,]a-mi[ inf. mut.,Knossos
1771,]-dwo[ inf. mut.,Knossos
1772,".a ](a)-te-we-i[
.b ]de[
 inf. mut.",Knossos
1773,sup. mut. ](do)-ti[,Knossos
1774,sup. mut. ]ja / po-ni-(ki)[,Knossos
1775," sup. mut.
ja-[
wi-ja-(mo)[
inf. mut.",Knossos
1776,"sup. mut. ]-ja , [",Knossos
1777,".a ]sa-pa-ka-[
.b ](ti) , / u-ta-no , [",Knossos
1778, sup. mut. ]-(jo) / pa-i-[,Knossos
1779,sup. mut. ]-pe-qe-[,Knossos
1780," ] / pe-ri-to-wo , (do)-e[",Knossos
1781,]-ri-ko[,Knossos
1782,](ra)-su-(to)[ inf. mut.,Knossos
1783, ](na)-so[ inf. mut.,Knossos
1784," ]-to , [ inf. mut.",Knossos
1785,]di-jo[,Knossos
1786,sup. mut. ](ni)-ja[,Knossos
1787,sup. mut. ]-si[,Knossos
1788,a-du[,Knossos
1789," sup. mut.
 ] , a-pu-ki-[
]vacat[
 inf. mut.",Knossos
1790," da-wo , [",Knossos
1791,sup. mut. ](e)-(u)-no[ inf. mut.,Knossos
1792," sup. mut. ](ni)-jo , [",Knossos
1793,"]ne-ja , [ inf. mut.",Knossos
1794, ](se)-to-i-(jo)[,Knossos
1795,]ra-ri-jo[,Knossos
1796,] ra-wo-(qo)-(no)[ inf. mut.,Knossos
1797," sup. mut.
 ]-ta2-(mo)[
 ] vacat [
 inf. mut.",Knossos
1798,]pi-ra-(ki)[,Knossos
1799,  tu-ni-(jo)[,Knossos
1800, ](di)-de-ro / [,Knossos
1801," sup. mut.
.A ] sa-ma[
.B ]-jo / (ko)-ma-(we)[",Knossos
1802,]jo-jo[ inf. mut.,Knossos
1803,]ma-ja-(to)[ inf. mut.,Knossos
1804,sup. mut. ](ni)-ja[,Knossos
1805,sup. mut. ]ko-wa[,Knossos
1806,sup. mut. ]-wi[,Knossos
1807,sup. mut. ](ko)-wo (1)[ inf. mut.,Knossos
1808,]-so [,Knossos
1809,]we-we-si-jo[ inf. mut.,Knossos
1810,".a ]-(ja)[
.b ](si)-jo / (e)-ma-a2[",Knossos
1811,".a ]we-ke , (1)[
.b ]pe-ma [",Knossos
1812,sup. mut. ] a-mu-[,Knossos
1813, a-wa[,Knossos
1814,da-*22-ti[,Knossos
1815," ]-jo-(jo) ,[
 ] vacat [
 inf. mut.",Knossos
1816,](a3)-ki-(no)[,Knossos
1817,](we)-ja[ inf. mut.,Knossos
1818,]ko-ma-we-to[ inf. mut.,Knossos
1819,]-ni-ja[ inf. mut.,Knossos
1820,"sup. mut. ] , ku-na-(je)[",Knossos
1821, ]e-re-pa-(te)[,Knossos
1822,sup. mut. ](wo)-qo-jo [ inf. mut.,Knossos
1823,sup. mut. ]-mi[ inf. mut.,Knossos
1824,](to)-ro-qa[ inf. mut.,Knossos
1825,".a ]a-pu-do[
.b ]ni-ki[",Knossos
1826,]-ni-(ja)[,Knossos
1827,sup. mut. ]to-so[ inf. mut.,Knossos
1828, sup. mut. ]-we (DI)+(PTE)[,Knossos
1829,sup. mut. ](a3)-ze [,Knossos
1830, ]-we[ inf. mut.,Knossos
1831, ](da)-mo[,Knossos
1832, KN X 9847   | (do)-ti[ inf. mut.,Knossos
1833," sup. mut.
]ja-ko-[
inf. mut.",Knossos
1834," ]-jo [
 ] (1) [
 ](jo)[
 inf. mut.",Knossos
1835,sup. mut. ]-ko-ro [,Knossos
1836,sup. mut. ](me)-si[ inf. mut.,Knossos
1837,sup. mut. ]-qo-[ inf. mut.,Knossos
1838,]-ro[,Knossos
1839,sup. mut. ]*56-ko-(we)[,Knossos
1840," ](wi)-na-(jo)[
 inf. mut.",Knossos
,,Knossos
